center_hz,width_hz,sample_pos,level_db,time_sec
2441.375,2299804.75,19038208,-81.05152130126953,1.9038208
-2441.4375,2290039.0,19046400,-71.31211853027344,1.90464
-4882.875,2285156.25,19054592,-73.19898223876953,1.9054592
4882.8125,2294922.0,19062784,-73.03236389160156,1.9062784
0.0,2285156.25,19070976,-72.57942962646484,1.9070976
2441.4375,2290039.0,19079168,-71.7088623046875,1.9079168
4882.875,2285156.25,19087360,-72.84715270996094,1.908736
-2441.375,2270507.75,19095552,-79.11385345458984,1.9095552
2441.4375,2290039.0,19103744,-71.96151733398438,1.9103744
0.0,2294922.0,19111936,-73.43667602539062,1.9111936
0.0,2294922.0,19120128,-73.14221954345703,1.9120128
-2441.4375,2290039.0,19128320,-73.03456115722656,1.912832
4882.8125,2294922.0,19136512,-72.79084014892578,1.9136512
0.0,2275390.5,19144704,-71.47415161132812,1.9144704
0.0,2285156.25,19152896,-73.13067626953125,1.9152896
0.0,2304687.5,19161088,-72.5074462890625,1.9161088
-2441.4375,2290039.0,19169280,-71.614501953125,1.916928
0.0,2285156.25,19185664,-75.18424224853516,1.9185664
-4882.8125,2294922.0,19193856,-72.85955047607422,1.9193856
-7324.1875,2299804.5,19202048,-73.07730865478516,1.9202048
-4882.75,2304687.5,19210240,-73.22563934326172,1.921024
-2441.4375,2280273.5,19218432,-73.09481811523438,1.9218432
2441.4375,2290039.0,19226624,-72.72879791259766,1.9226624
-4882.875,2285156.25,19234816,-71.65782928466797,1.9234816
0.0,2285156.25,19243008,-73.06480407714844,1.9243008
2441.375,2299804.75,19251200,-72.55213165283203,1.92512
-4882.8125,2294922.0,19259392,-71.75636291503906,1.9259392
0.0,2294922.0,19267584,-73.13909912109375,1.9267584
2441.375,2299804.75,19275776,-73.20361328125,1.9275776
0.0,2294922.0,19283968,-73.13581848144531,1.9283968
-7324.1875,2299804.5,19292160,-72.9671401977539,1.929216
9765.625,2304687.5,19300352,-73.29527282714844,1.9300352
-2441.4375,2280273.5,19308544,-73.12989044189453,1.9308544
-4882.8125,2294922.0,19316736,-72.5714111328125,1.9316736
-7324.25,2290039.0,19333120,-73.17861938476562,1.933312
-2441.4375,2280273.5,19341312,-73.2203369140625,1.9341312
0.0,2285156.25,19349504,-71.4948501586914,1.9349504
-2441.4375,2280273.5,19357696,-72.98106384277344,1.9357696
-4882.8125,2294922.0,19365888,-73.20751190185547,1.9365888
0.0,2285156.25,19374080,-73.07366943359375,1.937408
-7324.25,2290039.0,19382272,-73.14202117919922,1.9382272
-7324.1875,2309570.5,19390464,-72.0718994140625,1.9390464
-4882.8125,2294922.0,19398656,-74.16627502441406,1.9398656
-9765.625,2285156.25,19406848,-72.59821319580078,1.9406848
-2441.4375,2280273.5,19415040,-71.71829986572266,1.941504
-7324.1875,2299804.5,19423232,-73.12255859375,1.9423232
0.0,2294922.0,19431424,-73.03178405761719,1.9431424
0.0,2275390.5,19439616,-73.07051086425781,1.9439616
4882.875,2285156.25,19447808,-71.50507354736328,1.9447808
2441.4375,2290039.0,19456000,-73.10920715332031,1.9456
-2441.4375,2280273.5,19464192,-74.86259460449219,1.9464192
0.0,2294922.0,19480576,-71.8267593383789,1.9480576
-7324.25,2280273.5,19488768,-72.1441650390625,1.9488768
-7324.1875,2309570.5,19496960,-75.39688110351562,1.949696
-4882.875,2285156.25,19505152,-71.66287231445312,1.9505152
0.0,2275390.5,19513344,-72.30282592773438,1.9513344
0.0,2285156.25,19521536,-73.0907211303711,1.9521536
0.0,2294922.0,19529728,-73.2565689086914,1.9529728
-2441.375,2309570.25,19537920,-73.2684097290039,1.953792
-2441.4375,2290039.0,19546112,-71.65045166015625,1.9546112
-7324.1875,2270508.0,19554304,-72.88080596923828,1.9554304
-2441.4375,2290039.0,19562496,-73.03944396972656,1.9562496
0.0,2294922.0,19570688,-71.84620666503906,1.9570688
-2441.4375,2280273.5,19578880,-72.15478515625,1.957888
0.0,2285156.25,19587072,-73.21610260009766,1.9587072
2441.4375,2290039.0,19595264,-72.79154205322266,1.9595264
-4882.875,2285156.25,19603456,-72.5809326171875,1.9603456
-2441.4375,2290039.0,19611648,-73.19416046142578,1.9611648
0.0,2294922.0,19619840,-72.88714599609375,1.961984
-7324.25,2280273.5,19628032,-72.99433135986328,1.9628032
-4882.8125,2294922.0,19636224,-72.09210205078125,1.9636224
2441.4375,2290039.0,19644416,-72.35840606689453,1.9644416
0.0,2304687.5,19652608,-73.27639770507812,1.9652608
4882.8125,2294922.0,19660800,-72.15222930908203,1.96608
-9765.625,2285156.25,19677184,-73.67632293701172,1.9677184
9765.625,2265625.0,19685376,-78.05622863769531,1.9685376
9765.625,2294921.75,19718144,-82.54644775390625,1.9718144
2441.4375,2290039.0,19726336,-72.39170837402344,1.9726336
-4882.875,2285156.25,19734528,-71.69847106933594,1.9734528
-2441.4375,2280273.5,19742720,-73.40802001953125,1.974272
4882.875,2285156.25,19750912,-71.9666976928711,1.9750912
4882.875,2285156.25,19759104,-71.87876892089844,1.9759104
-4882.8125,2294922.0,19767296,-73.12422180175781,1.9767296
0.0,2285156.25,19775488,-73.0760726928711,1.9775488
-4882.8125,2294922.0,19783680,-73.14498901367188,1.978368
-2441.4375,2290039.0,19791872,-72.70928955078125,1.9791872
0.0,2285156.25,19800064,-72.98056030273438,1.9800064
-7324.25,2280273.5,19808256,-73.06343841552734,1.9808256
-2441.4375,2290039.0,19816448,-72.25344848632812,1.9816448
0.0,2294922.0,19824640,-71.81051635742188,1.982464
-7324.1875,2299804.5,19832832,-73.24156188964844,1.9832832
0.0,2294922.0,19841024,-73.20748138427734,1.9841024
-2441.4375,2280273.5,19849216,-71.21664428710938,1.9849216
-4882.75,2304687.5,19865600,-75.54753875732422,1.98656
-7324.25,2290039.0,19873792,-73.0705337524414,1.9873792
-2441.4375,2290039.0,19881984,-72.93984985351562,1.9881984
0.0,2285156.25,19890176,-71.64659881591797,1.9890176
0.0,2285156.25,19898368,-74.7423095703125,1.9898368
-7324.25,2290039.0,19906560,-72.7927474975586,1.990656
-2441.375,2270507.75,19914752,-71.55278015136719,1.9914752
4882.8125,2294922.0,19922944,-72.72564697265625,1.9922944
0.0,2285156.25,19931136,-73.10611724853516,1.9931136
0.0,2285156.25,19939328,-75.6620101928711,1.9939328
-4882.875,2285156.25,19947520,-72.96954345703125,1.994752
-2441.4375,2290039.0,19955712,-73.13337707519531,1.9955712
0.0,2285156.25,19963904,-73.07212829589844,1.9963904
-7324.25,2290039.0,19972096,-73.11030578613281,1.9972096
7324.25,2280273.5,19980288,-71.64685821533203,1.9980288
2441.375,2299804.75,19988480,-72.4168472290039,1.998848
-2441.375,2299804.75,19996672,-75.10071563720703,1.9996672
0.0,2285156.25,20004864,-71.67377471923828,2.0004864
2441.4375,2280273.5,20013056,-72.69856262207031,2.0013056
2441.4375,2280273.5,20021248,-72.92236328125,2.0021248
0.0,2285156.25,20029440,-73.1126480102539,2.002944
4882.8125,2294922.0,20037632,-72.98863983154297,2.0037632
4882.875,2285156.25,20045824,-71.61868286132812,2.0045824
2441.375,2299804.75,20054016,-73.01600646972656,2.0054016
-9765.625,2294921.75,20062208,-72.9249038696289,2.0062208
2441.4375,2290039.0,20070400,-71.54036712646484,2.00704
-4882.8125,2294922.0,20078592,-72.43925476074219,2.0078592
-7324.25,2290039.0,20086784,-72.98895263671875,2.0086784
4882.8125,2294922.0,20094976,-72.96178436279297,2.0094976
-4882.875,2285156.25,20103168,-72.70780181884766,2.0103168
0.0,2285156.25,20111360,-73.26538848876953,2.011136
0.0,2285156.25,20119552,-72.96574401855469,2.0119552
0.0,2285156.25,20127744,-72.8559799194336,2.0127744
-2441.4375,2290039.0,20135936,-71.85256958007812,2.0135936
4882.8125,2294922.0,20144128,-73.97956085205078,2.0144128
2441.4375,2280273.5,20160512,-71.80669403076172,2.0160512
4882.8125,2294922.0,20168704,-72.02998352050781,2.0168704
0.0,2294922.0,20176896,-73.27515411376953,2.0176896
0.0,2275390.5,20185088,-72.92939758300781,2.0185088
4882.8125,2294922.0,20193280,-72.80912780761719,2.019328
2441.4375,2290039.0,20201472,-73.11738586425781,2.0201472
-2441.375,2299804.75,20209664,-73.0087890625,2.0209664
0.0,2285156.25,20217856,-73.09204864501953,2.0217856
-4882.875,2285156.25,20226048,-71.85501098632812,2.0226048
0.0,2294922.0,20242432,-74.2320327758789,2.0242432
2441.4375,2290039.0,20250624,-71.59945678710938,2.0250624
0.0,2285156.25,20258816,-72.20751190185547,2.0258816
0.0,2285156.25,20267008,-73.1211929321289,2.0267008
-4882.8125,2294922.0,20275200,-73.15219116210938,2.02752
-2441.4375,2280273.5,20283392,-72.96918487548828,2.0283392
4882.8125,2294922.0,20291584,-72.3924560546875,2.0291584
0.0,2294922.0,20299776,-73.3462905883789,2.0299776
-2441.4375,2290039.0,20307968,-73.05150604248047,2.0307968
-7324.1875,2299804.5,20316160,-72.15326690673828,2.031616
0.0,2285156.25,20324352,-71.91032409667969,2.0324352
-9765.625,2294921.75,20332544,-73.23663330078125,2.0332544
0.0,2294922.0,20340736,-73.22193908691406,2.0340736
2441.4375,2280273.5,20348928,-71.06542205810547,2.0348928
0.0,2285156.25,20357120,-73.04683685302734,2.035712
0.0,2285156.25,20365312,-73.05912780761719,2.0365312
-4882.875,2285156.25,20373504,-74.7398452758789,2.0373504
-7324.25,2290039.0,20389888,-71.79582214355469,2.0389888
-12207.0,2290039.0,20398080,-75.11040496826172,2.039808
2441.4375,2290039.0,20406272,-72.24823760986328,2.0406272
-2441.4375,2280273.5,20414464,-71.6096420288086,2.0414464
1999511.75,2280273.5,20422656,-73.5079574584961,2.0422656
7324.25,2290039.0,20439040,-73.02705383300781,2.043904
-2441.4375,2290039.0,20447232,-71.58154296875,2.0447232
-4882.8125,2294922.0,20455424,-73.05451202392578,2.0455424
2441.4375,2290039.0,20463616,-72.933837890625,2.0463616
0.0,2285156.25,20471808,-72.63015747070312,2.0471808
2441.4375,2280273.5,20480000,-71.59486389160156,2.048
-4882.8125,2275390.5,20488192,-72.52925872802734,2.0488192
-2441.4375,2290039.0,20496384,-81.18403625488281,2.0496384
7324.1875,2299804.5,20520960,-76.17546081542969,2.052096
-2441.4375,2290039.0,20529152,-73.02189636230469,2.0529152
-2441.4375,2280273.5,20537344,-72.66524505615234,2.0537344
0.0,2285156.25,20545536,-72.12765502929688,2.0545536
-2441.4375,2290039.0,20553728,-73.06417083740234,2.0553728
-7324.1875,2299804.5,20561920,-72.512939453125,2.056192
-2441.4375,2280273.5,20570112,-71.5610122680664,2.0570112
-7324.25,2280273.5,20578304,-72.8658676147461,2.0578304
2441.4375,2290039.0,20586496,-73.13909149169922,2.0586496
-4882.8125,2275390.5,20594688,-72.14912414550781,2.0594688
-7324.25,2280273.5,20602880,-73.10347747802734,2.060288
-2441.4375,2290039.0,20611072,-72.93026733398438,2.0611072
0.0,2304687.5,20619264,-73.24180603027344,2.0619264
0.0,2285156.25,20627456,-72.64540100097656,2.0627456
-2441.4375,2280273.5,20635648,-71.51165771484375,2.0635648
-7324.1875,2270508.0,20643840,-73.90190124511719,2.064384
-4882.8125,2294922.0,20652032,-72.08025360107422,2.0652032
0.0,2285156.25,20660224,-71.90467834472656,2.0660224
2441.4375,2290039.0,20668416,-73.12413024902344,2.0668416
0.0,2285156.25,20676608,-73.06144714355469,2.0676608
-2441.4375,2280273.5,20684800,-73.07317352294922,2.06848
0.0,2285156.25,20692992,-71.6571044921875,2.0692992
2441.4375,2290039.0,20701184,-73.27008819580078,2.0701184
-2441.4375,2280273.5,20709376,-72.95465850830078,2.0709376
-4882.8125,2294922.0,20717568,-72.49190521240234,2.0717568
0.0,2285156.25,20725760,-71.62480926513672,2.072576
4882.8125,2275390.5,20733952,-72.82394409179688,2.0733952
0.0,2294922.0,20742144,-73.53543853759766,2.0742144
-7324.25,2290039.0,20750336,-72.17826843261719,2.0750336
-7324.25,2290039.0,20758528,-73.10609436035156,2.0758528
-2441.4375,2280273.5,20766720,-72.91582489013672,2.076672
-2441.375,2299804.75,20774912,-73.22138214111328,2.0774912
0.0,2285156.25,20783104,-72.48152160644531,2.0783104
-2441.4375,2290039.0,20791296,-71.76148223876953,2.0791296
0.0,2285156.25,20799488,-73.31279754638672,2.0799488
0.0,2285156.25,20807680,-72.25338745117188,2.080768
-2441.4375,2290039.0,20815872,-71.8709716796875,2.0815872
2441.4375,2290039.0,20824064,-73.10277557373047,2.0824064
2441.4375,2280273.5,20832256,-73.0343246459961,2.0832256
2441.4375,2280273.5,20840448,-73.02146911621094,2.0840448
4882.875,2285156.25,20848640,-72.14791870117188,2.084864
0.0,2285156.25,20856832,-73.07707977294922,2.0856832
2441.4375,2280273.5,20865024,-72.81663513183594,2.0865024
-9765.625,2294921.75,20873216,-72.92817687988281,2.0873216
2441.4375,2280273.5,20881408,-71.65581512451172,2.0881408
-2441.4375,2290039.0,20889600,-72.46576690673828,2.08896
9765.625,2304687.5,20897792,-73.17318725585938,2.0897792
0.0,2294922.0,20905984,-71.75337982177734,2.0905984
-2441.4375,2290039.0,20922368,-75.15159606933594,2.0922368
-4882.875,2285156.25,20930560,-73.0986099243164,2.093056
0.0,2285156.25,20938752,-72.75284576416016,2.0938752
-2441.4375,2290039.0,20946944,-72.7940902709961,2.0946944
-7324.1875,2299804.5,20955136,-73.0957260131836,2.0955136
-4882.875,2285156.25,20963328,-72.37847137451172,2.0963328
-2441.375,2299804.75,20971520,-71.64090728759766,2.097152
2441.4375,2280273.5,20979712,-72.95030975341797,2.0979712
0.0,2285156.25,20987904,-73.05784606933594,2.0987904
-2441.4375,2280273.5,20996096,-71.26404571533203,2.0996096
0.0,2294922.0,21004288,-73.38949584960938,2.1004288
0.0,2285156.25,21012480,-72.9878158569336,2.101248
7324.25,2290039.0,21020672,-73.03335571289062,2.1020672
0.0,2294922.0,21028864,-72.49640655517578,2.1028864
-2441.4375,2290039.0,21037056,-71.71149444580078,2.1037056
-2441.375,2270507.75,21045248,-76.52589416503906,2.1045248
-4882.875,2285156.25,21053440,-71.83206176757812,2.105344
-2441.4375,2290039.0,21061632,-72.03644561767578,2.1061632
-2441.375,2299804.75,21069824,-73.12010955810547,2.1069824
2441.4375,2290039.0,21078016,-72.89251708984375,2.1078016
2441.4375,2280273.5,21086208,-72.86648559570312,2.1086208
-4882.8125,2294922.0,21094400,-71.30766296386719,2.10944
9765.625,2294921.75,21102592,-73.01300048828125,2.1102592
0.0,2285156.25,21110784,-72.98152160644531,2.1110784
2441.4375,2290039.0,21118976,-72.26475524902344,2.1118976
-2441.4375,2290039.0,21127168,-71.59346771240234,2.1127168
-12207.0,2290039.0,21135360,-73.10950469970703,2.113536
-12207.0,2280273.5,21143552,-78.06425476074219,2.1143552
4882.75,2304687.5,21151744,-72.04664611816406,2.1151744
-4882.875,2285156.25,21159936,-73.10472106933594,2.1159936
-7324.25,2290039.0,21168128,-73.05658721923828,2.1168128
-4882.8125,2294922.0,21176320,-73.18868255615234,2.117632
-2441.4375,2290039.0,21184512,-72.7318344116211,2.1184512
-4882.875,2285156.25,21192704,-71.27715301513672,2.1192704
0.0,2294922.0,21200896,-74.42051696777344,2.1200896
-2441.4375,2290039.0,21217280,-71.64674377441406,2.121728
-4882.875,2285156.25,21225472,-72.67110443115234,2.1225472
-4882.875,2285156.25,21233664,-72.96485900878906,2.1233664
-4882.8125,2275390.5,21241856,-72.82483673095703,2.1241856
-2441.4375,2280273.5,21250048,-73.02962493896484,2.1250048
2441.4375,2280273.5,21258240,-73.05496215820312,2.125824
-2441.4375,2290039.0,21266432,-72.93758392333984,2.1266432
2441.4375,2290039.0,21274624,-73.08487701416016,2.1274624
2441.4375,2290039.0,21282816,-71.60957336425781,2.1282816
0.0,2294922.0,21291008,-72.3394546508789,2.1291008
0.0,2285156.25,21299200,-72.66767120361328,2.12992
-9765.625,2285156.25,21307392,-71.61492919921875,2.1307392
2441.4375,2290039.0,21315584,-72.50586700439453,2.1315584
0.0,2294922.0,21323776,-73.07413482666016,2.1323776
2441.375,2299804.75,21331968,-73.06305694580078,2.1331968
2441.375,2299804.75,21340160,-73.76099395751953,2.134016
-4882.75,2304687.5,21348352,-75.55462646484375,2.1348352
-7324.25,2290039.0,21356544,-72.91960906982422,2.1356544
-9765.625,2285156.25,21364736,-72.83009338378906,2.1364736
-4882.875,2285156.25,21397504,-72.99088287353516,2.1397504
-2441.4375,2280273.5,21405696,-72.91608428955078,2.1405696
2441.375,2270507.75,21413888,-72.87599182128906,2.1413888
-2441.4375,2290039.0,21422080,-72.95716094970703,2.142208
-2441.4375,2280273.5,21430272,-72.89443969726562,2.1430272
0.0,2275390.5,21438464,-71.7334213256836,2.1438464
4882.875,2285156.25,21446656,-78.106689453125,2.1446656
-4882.8125,2294922.0,21463040,-71.96725463867188,2.146304
0.0,2275390.5,21471232,-72.00898742675781,2.1471232
-4882.8125,2294922.0,21479424,-73.1788330078125,2.1479424
2441.375,2299804.75,21487616,-73.18389892578125,2.1487616
7324.25,2280273.5,21495808,-71.03551483154297,2.1495808
2441.375,2299804.75,21504000,-73.24686431884766,2.1504
0.0,2285156.25,21512192,-72.95587158203125,2.1512192
-4882.875,2285156.25,21520384,-72.97146606445312,2.1520384
-7324.25,2280273.5,21528576,-72.15751647949219,2.1528576
-4882.875,2285156.25,21536768,-71.83329010009766,2.1536768
-2441.4375,2250976.5,21544960,-76.09664916992188,2.154496
0.0,2285156.25,21553152,-71.99335479736328,2.1553152
0.0,2285156.25,21561344,-71.87290954589844,2.1561344
-2441.375,2299804.75,21569536,-73.11787414550781,2.1569536
-2441.4375,2290039.0,21577728,-73.26988220214844,2.1577728
0.0,2294922.0,21585920,-73.1148910522461,2.158592
-2441.4375,2290039.0,21594112,-71.16095733642578,2.1594112
0.0,2294922.0,21602304,-73.01927947998047,2.1602304
-4882.75,2304687.5,21610496,-73.21016693115234,2.1610496
-4882.875,2285156.25,21618688,-71.9253158569336,2.1618688
-2441.4375,2290039.0,21626880,-71.87198638916016,2.162688
0.0,2294922.0,21635072,-73.19072723388672,2.1635072
9765.625,2294921.75,21643264,-74.3786849975586,2.1643264
2441.4375,2290039.0,21651456,-72.10487365722656,2.1651456
2441.4375,2280273.5,21659648,-72.89723205566406,2.1659648
988769.5,2290039.0,21676032,-74.45112609863281,2.1676032
-2441.4375,2280273.5,21692416,-71.28357696533203,2.1692416
2441.4375,2290039.0,21700608,-72.9321060180664,2.1700608
0.0,2294922.0,21708800,-72.45755004882812,2.17088
0.0,2294922.0,21716992,-71.61312866210938,2.1716992
-2441.4375,2280273.5,21725184,-73.05055236816406,2.1725184
2441.4375,2290039.0,21733376,-72.98616027832031,2.1733376
0.0,2285156.25,21741568,-73.01898956298828,2.1741568
7324.25,2290039.0,21749760,-73.64202117919922,2.174976
4882.875,2285156.25,21757952,-72.90155792236328,2.1757952
4882.8125,2294922.0,21766144,-73.11947631835938,2.1766144
0.0,2285156.25,21774336,-72.39225769042969,2.1774336
2441.4375,2280273.5,21782528,-71.63990020751953,2.1782528
-2441.4375,2290039.0,21790720,-72.946044921875,2.179072
-9765.625,2294921.75,21798912,-72.383544921875,2.1798912
-2441.4375,2290039.0,21807104,-71.76545715332031,2.1807104
-2441.4375,2280273.5,21815296,-73.03739166259766,2.1815296
-2441.375,2270507.75,21823488,-78.70547485351562,2.1823488
-9765.625,2314453.25,21839872,-73.07513427734375,2.1839872
2441.4375,2280273.5,21848064,-73.05130767822266,2.1848064
7324.25,2290039.0,21856256,-73.13636779785156,2.1856256
-2441.375,2299804.75,21864448,-72.4295883178711,2.1864448
0.0,2285156.25,21872640,-71.64562225341797,2.187264
0.0,2294922.0,21880832,-72.81560516357422,2.1880832
-7324.25,2290039.0,21889024,-73.05260467529297,2.1889024
0.0,2294922.0,21897216,-71.39373016357422,2.1897216
-12207.0,2290039.0,21905408,-72.7179183959961,2.1905408
-2441.375,2299804.75,21913600,-73.24629974365234,2.19136
-2441.4375,2280273.5,21921792,-72.98497772216797,2.1921792
-2441.4375,2280273.5,21929984,-72.78227233886719,2.1929984
2441.4375,2290039.0,21938176,-71.91603088378906,2.1938176
2441.4375,2280273.5,21946368,-74.91413879394531,2.1946368
-7324.25,2290039.0,21954560,-72.72330474853516,2.195456
0.0,2304687.5,21962752,-71.72559356689453,2.1962752
0.0,2294922.0,21979136,-74.41725158691406,2.1979136
-2441.4375,2280273.5,21987328,-73.06974029541016,2.1987328
0.0,2285156.25,21995520,-71.09029388427734,2.199552
-2441.375,2299804.75,22003712,-73.25135803222656,2.2003712
-2441.4375,2290039.0,22011904,-73.0675277709961,2.2011904
0.0,2285156.25,22020096,-72.86700439453125,2.2020096
-7324.25,2290039.0,22028288,-71.8274917602539,2.2028288
4882.8125,2294922.0,22036480,-72.17662811279297,2.203648
0.0,2285156.25,22044672,-76.01099395751953,2.2044672
0.0,2275390.5,22052864,-71.52063751220703,2.2052864
4882.875,2285156.25,22061056,-72.50161743164062,2.2061056
0.0,2294922.0,22069248,-73.14680480957031,2.2069248
2441.4375,2290039.0,22093824,-71.18347930908203,2.2093824
0.0,2294922.0,22102016,-72.93362426757812,2.2102016
-2441.4375,2290039.0,22110208,-73.44213104248047,2.2110208
0.0,2285156.25,22126592,-72.14561462402344,2.2126592
-4882.8125,2294922.0,22134784,-73.0987548828125,2.2134784
-7324.25,2280273.5,22142976,-73.88825225830078,2.2142976
-4882.8125,2275390.5,22151168,-72.13541412353516,2.2151168
0.0,2294922.0,22159360,-73.3087387084961,2.215936
-2441.375,2270507.75,22167552,-76.53424072265625,2.2167552
1994629.0,2290039.0,22183936,-72.7473373413086,2.2183936
-2441.375,2299804.75,22224896,-73.75463104248047,2.2224896
2441.4375,2280273.5,22233088,-73.07595825195312,2.2233088
-4882.875,2285156.25,22241280,-72.97535705566406,2.224128
-2441.4375,2290039.0,22249472,-73.17554473876953,2.2249472
-2441.4375,2290039.0,22257664,-73.01612854003906,2.2257664
4882.875,2285156.25,22265856,-73.00779724121094,2.2265856
0.0,2285156.25,22274048,-72.08492279052734,2.2274048
0.0,2294922.0,22282240,-71.71495819091797,2.228224
-7324.25,2290039.0,22290432,-73.14769744873047,2.2290432
-4882.875,2285156.25,22298624,-71.72948455810547,2.2298624
-4882.875,2285156.25,22306816,-72.10740661621094,2.2306816
-2441.375,2299804.75,22315008,-73.23209381103516,2.2315008
-4882.875,2285156.25,22323200,-72.84553527832031,2.23232
-4882.875,2285156.25,22331392,-72.93590545654297,2.2331392
-2441.375,2299804.75,22339584,-72.65557098388672,2.2339584
0.0,2285156.25,22347776,-73.79778289794922,2.2347776
-4882.8125,2294922.0,22355968,-73.583984375,2.2355968
-4882.8125,2294922.0,22372352,-71.85252380371094,2.2372352
-4882.8125,2294922.0,22380544,-73.06645965576172,2.2380544
4882.875,2285156.25,22388736,-73.11369323730469,2.2388736
-7324.25,2290039.0,22396928,-71.06676483154297,2.2396928
0.0,2294922.0,22405120,-73.07971954345703,2.240512
-4882.8125,2275390.5,22413312,-72.9927749633789,2.2413312
-2441.375,2309570.25,22421504,-73.28136444091797,2.2421504
-2441.4375,2290039.0,22429696,-72.56295776367188,2.2429696
-4882.8125,2275390.5,22437888,-71.54769134521484,2.2437888
-2441.4375,2290039.0,22446080,-79.08517456054688,2.244608
-7324.25,2290039.0,22454272,-72.00802612304688,2.2454272
-2441.4375,2290039.0,22462464,-71.79766082763672,2.2462464
0.0,2285156.25,22478848,-75.65348052978516,2.2478848
2441.4375,2290039.0,22487040,-73.00386810302734,2.248704
-2441.4375,2280273.5,22495232,-71.05948638916016,2.2495232
-2441.4375,2290039.0,22503424,-73.00203704833984,2.2503424
-2441.4375,2290039.0,22511616,-73.02518463134766,2.2511616
0.0,2294922.0,22519808,-72.01394653320312,2.2519808
0.0,2285156.25,22528000,-71.76719665527344,2.2528
0.0,2294922.0,22536192,-73.12185668945312,2.2536192
0.0,2275390.5,22544384,-74.48772430419922,2.2544384
0.0,2285156.25,22552576,-71.83281707763672,2.2552576
-2441.375,2299804.75,22560768,-73.18766784667969,2.2560768
-2441.4375,2290039.0,22568960,-73.17765045166016,2.256896
2441.4375,2280273.5,22577152,-72.99693298339844,2.2577152
-4882.875,2285156.25,22585344,-72.62508392333984,2.2585344
0.0,2275390.5,22601728,-73.02082824707031,2.2601728
-2441.4375,2290039.0,22609920,-72.34285736083984,2.260992
2441.4375,2290039.0,22618112,-71.64563751220703,2.2618112
-2441.4375,2290039.0,22626304,-72.99849700927734,2.2626304
0.0,2294922.0,22634496,-73.14535522460938,2.2634496
-2441.4375,2290039.0,22642688,-73.00765991210938,2.2642688
2441.375,2299804.75,22659072,-75.93816375732422,2.2659072
-2441.4375,2290039.0,22667264,-72.87627410888672,2.2667264
-2441.4375,2280273.5,22675456,-72.66910552978516,2.2675456
0.0,2275390.5,22683648,-71.45296478271484,2.2683648
0.0,2294922.0,22691840,-72.58441162109375,2.269184
0.0,2285156.25,22700032,-72.21224212646484,2.2700032
-4882.875,2285156.25,22708224,-71.62206268310547,2.2708224
-2441.4375,2280273.5,22716416,-72.92375183105469,2.2716416
0.0,2285156.25,22724608,-79.4354476928711,2.2724608
0.0,2285156.25,22749184,-73.13934326171875,2.2749184
0.0,2294922.0,22757376,-73.00502014160156,2.2757376
0.0,2285156.25,22765568,-72.68901062011719,2.2765568
-7324.25,2290039.0,22773760,-71.68206787109375,2.277376
-4882.8125,2294922.0,22781952,-72.77635192871094,2.2781952
2441.4375,2280273.5,22790144,-73.00272369384766,2.2790144
-2441.4375,2280273.5,22806528,-73.36044311523438,2.2806528
-2441.4375,2290039.0,22814720,-73.13339233398438,2.281472
-2441.4375,2280273.5,22822912,-72.81012725830078,2.2822912
4882.875,2285156.25,22831104,-72.65853881835938,2.2831104
0.0,2294922.0,22839296,-71.6738510131836,2.2839296
-2441.375,2270507.75,22847488,-75.42777252197266,2.2847488
-4882.8125,2294922.0,22855680,-72.65543365478516,2.285568
2441.4375,2290039.0,22863872,-71.59566497802734,2.2863872
2441.4375,2280273.5,22872064,-72.56938934326172,2.2872064
0.0,2255859.5,22888448,-78.0598373413086,2.2888448
-4882.875,2285156.25,22896640,-71.19548034667969,2.289664
2441.4375,2290039.0,22904832,-73.28204345703125,2.2904832
4882.8125,2294922.0,22913024,-73.05123138427734,2.2913024
-9765.625,2294921.75,22921216,-73.18244934082031,2.2921216
-9765.625,2294921.75,22929408,-72.2066421508789,2.2929408
2441.4375,2290039.0,22937600,-71.90616607666016,2.29376
2441.4375,2290039.0,22953984,-71.57332611083984,2.2953984
-2441.4375,2290039.0,22962176,-72.23583984375,2.2962176
0.0,2285156.25,22970368,-73.24352264404297,2.2970368
7324.25,2280273.5,22978560,-76.01092529296875,2.297856
-14648.375,2285156.25,22986752,-82.30937957763672,2.2986752
-9765.625,2294921.75,22994944,-73.58760070800781,2.2994944
1003417.875,2309570.25,23003136,-77.89735412597656,2.3003136
1000976.5,2304687.5,23011328,-73.98323059082031,2.3011328
0.0,2294922.0,23035904,-73.4714584350586,2.3035904
0.0,2294922.0,23044096,-74.00021362304688,2.3044096
4882.75,2304687.5,23052288,-72.59236145019531,2.3052288
-4882.8125,2294922.0,23060480,-73.06416320800781,2.306048
2441.4375,2290039.0,23068672,-73.17554473876953,2.3068672
2441.4375,2280273.5,23076864,-72.89749145507812,2.3076864
-2441.4375,2280273.5,23085056,-72.24443054199219,2.3085056
-4882.8125,2294922.0,23093248,-71.86966705322266,2.3093248
2441.375,2309570.25,23101440,-73.14358520507812,2.310144
-2441.4375,2290039.0,23109632,-72.30236053466797,2.3109632
-4882.8125,2294922.0,23117824,-71.8641357421875,2.3117824
-2441.4375,2290039.0,23126016,-73.04493713378906,2.3126016
2441.4375,2280273.5,23134208,-73.12540435791016,2.3134208
-4882.875,2285156.25,23142400,-72.9952621459961,2.31424
